Date,Rented Bike Count,Hour,Temperature,Humidity,Wind speed (m/s),Visibility (10m),Dew point temperature,Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
2018-03-04,454,23,15.0,94,1.6,163,14.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,355,0,15.0,96,2.1,141,14.3,0.0,0.1,0.0,Spring,No Holiday,Yes
2018-04-04,113,1,14.8,96,1.7,209,14.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,15,2,14.5,97,2.2,179,14.0,0.0,3.5,0.0,Spring,No Holiday,Yes
2018-04-04,22,3,14.3,97,1.2,228,13.8,0.0,7.0,0.0,Spring,No Holiday,Yes
2018-04-04,14,4,14.1,97,1.7,306,13.6,0.0,3.0,0.0,Spring,No Holiday,Yes
2018-04-04,19,5,11.9,97,3.4,305,11.4,0.0,3.0,0.0,Spring,No Holiday,Yes
2018-04-04,172,6,11.7,95,0.7,2000,10.9,0.0,2.0,0.0,Spring,No Holiday,Yes
2018-04-04,665,7,10.3,90,1.2,2000,8.7,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1284,8,10.3,86,2.5,2000,8.0,0.15,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,378,9,10.4,81,1.4,2000,7.2,0.36,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,505,10,10.7,81,1.4,2000,7.5,0.57,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,744,11,12.8,65,2.0,2000,6.3,1.76,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,928,12,15.3,54,2.1,1989,6.0,2.83,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,951,13,16.7,47,1.4,2000,5.3,3.24,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1096,14,17.9,42,1.3,1981,4.7,3.04,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1209,15,17.9,44,2.2,2000,5.4,2.79,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1413,16,17.9,42,1.1,2000,4.7,2.25,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1745,17,17.2,46,2.2,2000,5.4,1.6,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,2402,18,16.0,47,2.1,2000,4.6,0.79,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1626,19,14.3,53,2.1,2000,4.8,0.17,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1374,20,12.8,56,2.0,2000,4.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1256,21,11.8,57,1.9,2000,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1041,22,10.9,58,1.5,2000,2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,668,23,10.2,58,2.4,2000,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,436,0,9.5,61,1.7,2000,2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,373,1,9.0,62,1.9,2000,2.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,220,2,9.0,63,2.1,2000,2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,150,3,8.9,64,2.2,2000,2.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,87,4,8.8,65,2.5,2000,2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,18,5,8.3,81,2.0,1060,5.2,0.0,0.1,0.0,Spring,No Holiday,Yes
2018-05-04,21,6,7.5,94,2.4,511,6.5,0.0,0.4,0.0,Spring,No Holiday,Yes
2018-05-04,38,7,7.1,94,2.2,572,6.1,0.0,1.5,0.0,Spring,No Holiday,Yes
2018-05-04,207,8,6.7,94,2.7,1127,5.7,0.05,2.0,0.0,Spring,No Holiday,Yes
2018-05-04,129,9,6.8,89,2.9,2000,5.1,0.07,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,95,10,7.1,87,2.9,2000,5.0,0.15,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,47,11,7.1,93,2.6,697,6.0,0.19,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,70,12,7.3,95,2.2,676,6.5,0.3,0.5,0.0,Spring,No Holiday,Yes
2018-05-04,84,13,7.7,95,1.9,442,6.9,0.4,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,46,14,8.0,95,1.5,514,7.2,0.35,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,37,15,8.1,96,1.9,410,7.4,0.26,0.5,0.0,Spring,No Holiday,Yes
2018-05-04,31,16,8.1,96,1.5,281,7.4,0.21,1.0,0.0,Spring,No Holiday,Yes
2018-05-04,46,17,8.0,96,1.4,298,7.3,0.13,1.0,0.0,Spring,No Holiday,Yes
2018-05-04,75,18,7.6,96,2.0,660,6.9,0.04,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,75,19,7.6,96,1.5,1309,6.9,0.0,1.5,0.0,Spring,No Holiday,Yes
2018-05-04,56,20,7.3,96,1.9,2000,6.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,99,21,7.3,96,1.5,749,6.6,0.0,1.0,0.0,Spring,No Holiday,Yes
2018-05-04,77,22,7.2,96,1.0,700,6.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,79,23,7.1,96,1.3,1497,6.5,0.0,0.5,0.0,Spring,No Holiday,Yes
2018-04-13,525,0,11.4,22,1.5,2000,-9.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,432,1,10.0,23,0.7,2000,-10.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,257,2,9.7,23,1.4,2000,-10.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,167,3,9.9,27,1.3,2000,-8.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,112,4,9.7,29,1.8,2000,-7.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,156,5,9.1,34,0.9,2000,-5.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,368,6,8.3,35,0.3,2000,-6.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,999,7,8.8,33,1.2,2000,-6.6,0.11,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,1721,8,10.6,27,1.1,2000,-7.6,0.39,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,982,9,13.2,22,1.1,2000,-8.0,0.93,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,741,10,15.7,18,1.6,1980,-8.6,1.66,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,867,11,16.9,15,1.7,1994,-9.9,1.8,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,1095,12,18.2,15,1.6,2000,-8.9,2.27,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,973,13,19.0,15,1.4,2000,-8.2,2.02,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,1063,14,18.7,14,1.6,2000,-9.3,1.25,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,1108,15,18.6,15,0.9,1991,-8.5,0.81,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,1270,16,18.3,16,1.0,2000,-7.9,0.7,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,1662,17,18.1,16,1.4,2000,-8.1,0.45,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,2404,18,17.5,18,1.3,2000,-7.1,0.23,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,1641,19,16.9,19,0.5,2000,-6.9,0.06,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,1359,20,16.2,22,0.9,2000,-5.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,1311,21,16.4,24,2.9,1983,-4.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,1178,22,16.3,25,2.0,2000,-3.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-13,849,23,15.5,27,3.5,2000,-3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-14,664,0,14.8,27,2.1,2000,-4.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-14,513,1,14.1,25,1.8,2000,-5.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-14,253,2,13.5,27,1.6,2000,-5.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-14,62,3,12.1,41,1.0,2000,-0.7,0.0,0.2,0.0,Spring,No Holiday,Yes
2018-04-14,39,4,10.3,72,1.0,2000,5.4,0.0,0.8,0.0,Spring,No Holiday,Yes
2018-04-14,20,5,9.5,76,0.8,1962,5.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-14,12,6,8.7,80,1.1,1518,5.4,0.0,1.0,0.0,Spring,No Holiday,Yes
2018-04-14,18,7,8.2,88,0.7,607,6.3,0.01,2.0,0.0,Spring,No Holiday,Yes
2018-04-14,17,8,7.7,88,1.4,516,5.8,0.08,1.0,0.0,Spring,No Holiday,Yes
2018-04-14,17,9,7.5,94,1.5,506,6.5,0.15,1.5,0.0,Spring,No Holiday,Yes
2018-04-14,43,10,7.7,94,1.0,685,6.7,0.28,1.5,0.0,Spring,No Holiday,Yes
2018-04-14,52,11,8.1,94,1.2,802,7.1,0.39,0.5,0.0,Spring,No Holiday,Yes
2018-04-14,75,12,8.6,94,1.1,389,7.6,0.49,0.0,0.0,Spring,No Holiday,Yes
2018-04-14,70,13,8.8,93,1.7,597,7.7,0.38,0.0,0.0,Spring,No Holiday,Yes
2018-04-14,122,14,8.9,94,1.3,1129,7.9,0.29,0.5,0.0,Spring,No Holiday,Yes
2018-04-14,203,15,8.6,88,3.2,1211,6.7,0.17,0.0,0.0,Spring,No Holiday,Yes
2018-04-14,445,16,8.9,87,1.8,2000,6.8,0.32,0.0,0.0,Spring,No Holiday,Yes
2018-04-14,675,17,9.3,81,2.4,2000,6.1,0.52,0.0,0.0,Spring,No Holiday,Yes
2018-04-14,706,18,9.6,79,1.8,2000,6.1,0.39,0.0,0.0,Spring,No Holiday,Yes
2018-04-14,612,19,9.5,76,2.3,2000,5.4,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-04-14,640,20,9.4,76,2.6,1376,5.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-14,633,21,9.1,76,3.5,1113,5.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-14,586,22,8.8,77,3.2,1258,4.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-14,503,23,8.4,77,3.8,1662,4.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,475,0,7.8,78,1.8,1741,4.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,349,1,7.1,78,3.6,1662,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,254,2,6.7,80,2.8,1342,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,183,3,6.4,83,2.3,1158,3.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,110,4,6.0,84,1.7,951,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,65,5,5.8,85,1.3,829,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,102,6,5.6,85,1.2,769,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,223,7,5.8,83,1.1,733,3.1,0.15,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,401,8,7.0,78,0.9,656,3.4,0.56,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,513,9,8.6,66,1.7,881,2.5,1.16,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,582,10,10.3,62,2.1,914,3.3,1.76,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,797,11,11.8,57,2.6,1041,3.5,2.18,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,1105,12,12.5,53,3.4,1324,3.1,2.52,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,1229,13,13.5,46,3.4,1325,2.0,2.71,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,1083,14,13.7,50,3.7,1218,3.4,2.3,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,62,15,13.1,54,4.1,1264,3.9,1.98,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,124,16,12.0,61,3.6,1374,4.6,0.57,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,42,17,11.8,60,2.9,1457,4.2,0.6,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,343,18,11.9,58,2.2,1645,3.8,0.61,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,317,19,11.0,62,2.1,1661,3.9,0.19,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,297,20,10.3,62,2.0,1749,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,464,21,9.6,66,1.7,1850,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,620,22,9.0,65,1.7,1953,2.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-15,467,23,8.6,69,2.2,1730,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,401,0,8.3,59,2.1,1912,0.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,226,1,7.6,62,1.2,1885,0.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,126,2,7.1,64,0.9,1756,0.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,107,3,6.4,67,1.4,1668,0.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,75,4,5.9,68,0.7,1590,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,132,5,5.3,73,0.8,1474,0.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,405,6,5.0,70,0.7,1739,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,1049,7,5.0,67,1.0,1774,-0.6,0.18,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,1713,8,6.9,54,0.7,1706,-1.7,0.85,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,922,9,10.1,42,0.8,1911,-2.2,1.57,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,700,10,12.4,34,1.2,1943,-3.0,2.24,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,855,11,14.1,32,1.3,2000,-2.3,2.67,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,1052,12,15.5,33,2.5,1893,-0.7,3.1,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,973,13,16.6,30,2.3,1876,-1.0,3.21,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,1016,14,18.0,28,1.6,1820,-0.8,3.11,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,1145,15,18.4,25,2.0,1809,-2.0,2.8,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,1452,16,18.5,24,3.0,1773,-2.4,2.27,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,1753,17,18.7,21,2.5,1871,-4.1,1.65,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,2692,18,17.0,28,3.1,2000,-1.6,0.88,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,1719,19,13.8,32,3.4,1992,-2.6,0.26,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,1498,20,12.1,35,2.4,1954,-2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,1355,21,11.1,39,1.5,1734,-2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,1099,22,10.8,33,0.9,2000,-4.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-16,733,23,9.7,33,0.4,2000,-5.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,503,0,9.6,31,0.8,2000,-6.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,421,1,9.0,36,1.0,1994,-5.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,237,2,8.4,45,0.9,1987,-2.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,164,3,7.8,49,1.0,1975,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,110,4,7.6,52,0.4,1935,-1.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,143,5,7.4,56,0.6,1746,-0.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,406,6,6.9,57,0.5,1775,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,1100,7,6.9,57,1.1,1633,-1.0,0.18,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,1920,8,8.7,49,0.8,1520,-1.4,0.68,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,1013,9,12.0,39,0.6,1386,-1.5,1.44,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,731,10,14.7,31,1.1,1240,-2.2,2.04,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,822,11,16.9,27,1.5,1354,-2.2,2.66,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,1112,12,18.0,26,2.2,1459,-1.8,3.03,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,1007,13,19.1,26,2.5,1134,-0.8,3.16,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,1037,14,19.8,23,2.6,1472,-1.9,3.01,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,1120,15,19.9,26,3.5,1628,-0.1,2.8,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,1312,16,19.5,28,3.0,1605,0.4,2.24,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,1632,17,18.3,29,4.3,1626,0.0,1.61,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,1727,18,17.1,31,3.3,1501,-0.1,0.93,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,1356,19,14.5,31,3.1,1558,-2.4,0.25,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,1290,20,12.5,31,3.8,1746,-4.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,1320,21,11.7,31,2.6,1617,-4.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,1071,22,11.0,34,1.2,1529,-4.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-17,680,23,10.1,41,1.1,1509,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,515,0,9.6,44,2.2,1417,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,375,1,8.9,45,2.1,1456,-2.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,260,2,8.7,44,1.6,1684,-2.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,164,3,7.9,45,0.7,1770,-3.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,105,4,7.2,49,0.8,1546,-2.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,154,5,6.7,50,1.6,1774,-3.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,395,6,6.2,52,0.8,1609,-2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,1083,7,6.4,51,1.0,1398,-3.0,0.19,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,1815,8,8.3,36,0.6,1335,-5.9,0.82,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,987,9,11.2,31,1.7,1299,-5.3,1.59,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,761,10,13.7,26,2.3,1476,-5.4,2.25,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,845,11,15.5,22,1.4,1762,-6.1,2.82,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,1047,12,16.5,17,3.3,1819,-8.6,3.13,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,975,13,17.7,16,2.8,1824,-8.4,3.27,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,967,14,18.9,15,1.8,1822,-8.3,3.17,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,1149,15,19.0,21,3.3,1716,-3.8,2.88,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,1346,16,18.5,22,2.7,1515,-3.6,2.27,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,1738,17,17.8,26,3.3,1439,-1.9,1.63,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,1918,18,16.6,33,3.4,1182,0.2,0.86,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,842,19,14.7,40,2.4,1207,1.2,0.21,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,1346,20,13.0,41,2.3,1164,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,1209,21,12.1,40,2.0,1308,-1.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,1003,22,11.3,42,1.6,1189,-1.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-18,671,23,10.7,42,0.9,1236,-1.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,520,0,9.8,44,1.4,1268,-1.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,42,1,9.3,45,0.8,1263,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,281,2,8.8,49,0.7,1272,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,206,3,8.6,53,1.5,1185,-0.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,125,4,8.3,53,1.1,1007,-0.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,153,5,7.9,59,1.4,1005,0.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,367,6,7.6,55,1.2,1021,-0.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,254,7,7.7,48,0.4,1110,-2.6,0.19,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,20,8,9.6,39,0.8,1003,-3.7,0.79,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,316,9,12.4,29,1.5,1380,-5.1,1.49,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,139,10,14.7,29,1.7,1070,-3.1,2.07,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,795,11,16.1,23,2.5,1361,-5.0,2.52,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,919,12,17.8,21,2.7,1335,-4.8,2.79,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,930,13,19.2,17,2.2,1448,-6.4,2.89,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,996,14,20.5,17,3.1,1512,-5.4,2.83,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,1039,15,20.2,21,4.8,1161,-2.8,2.53,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,1198,16,19.8,25,4.4,1132,-0.8,2.02,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,1534,17,20.1,27,1.9,1088,0.4,1.38,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,2198,18,19.1,31,3.0,958,1.5,0.7,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,1489,19,17.4,34,2.2,779,1.3,0.16,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,1313,20,15.5,38,1.7,745,1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,1165,21,14.2,44,2.4,1290,2.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,1054,22,13.4,49,1.1,1326,2.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-19,677,23,12.9,51,1.7,1200,2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,553,0,12.4,56,0.5,1028,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,436,1,11.8,60,0.2,918,4.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,305,2,11.7,63,0.5,904,4.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,188,3,11.3,61,0.3,934,4.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,134,4,11.4,60,0.8,932,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,168,5,11.4,60,0.4,851,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,414,6,11.2,63,0.7,821,4.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,979,7,11.3,62,0.7,774,4.2,0.17,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,1659,8,13.0,54,1.2,738,3.8,0.68,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,962,9,15.8,42,0.9,683,2.8,1.37,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,708,10,18.2,36,1.0,620,2.8,1.99,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,805,11,20.6,34,2.2,705,4.1,2.51,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,1019,12,22.5,33,1.8,894,5.4,2.88,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,973,13,24.2,30,1.5,835,5.5,3.03,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,970,14,25.9,28,2.2,808,5.9,2.92,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,1080,15,26.1,27,1.8,581,5.6,2.59,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,1206,16,25.7,30,3.4,600,6.8,2.07,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,1543,17,25.6,30,2.3,671,6.7,1.47,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,2268,18,24.7,33,2.3,687,7.3,0.78,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,1578,19,22.9,35,1.8,714,6.6,0.22,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,1358,20,21.1,43,1.8,788,8.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,1213,21,19.2,50,1.5,842,8.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,1183,22,18.2,52,1.3,818,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-20,891,23,17.3,57,0.6,807,8.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-21,707,0,16.3,59,0.2,756,8.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-21,628,1,15.5,60,1.1,658,7.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-21,436,2,14.7,63,1.8,611,7.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-21,307,3,14.2,62,1.4,583,7.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-21,166,4,13.6,67,1.6,521,7.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-21,122,5,13.0,70,0.5,385,7.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-21,184,6,12.3,67,0.5,483,6.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-21,324,7,12.5,68,1.1,457,6.7,0.22,0.0,0.0,Spring,No Holiday,Yes
2018-04-21,600,8,14.6,54,0.9,431,5.3,0.89,0.0,0.0,Spring,No Holiday,Yes
2018-04-21,647,9,18.1,33,1.1,512,1.5,1.61,0.0,0.0,Spring,No Holiday,Yes
2018-04-21,702,10,20.6,24,2.0,950,-0.7,2.29,0.0,0.0,Spring,No Holiday,Yes
2018-04-21,872,11,23.1,19,2.0,1172,-1.8,2.85,0.0,0.0,Spring,No Holiday,Yes
2018-04-21,1130,12,24.3,14,3.3,1701,-4.9,3.19,0.0,0.0,Spring,No Holiday,Yes
2018-04-21,1315,13,24.6,10,2.7,2000,-9.0,3.31,0.0,0.0,Spring,No Holiday,Yes
